398.00,154.00,29.00,31.00
399.48,158.56,28.97,31.07
407.25,164.52,28.93,31.13
410.34,171.02,28.90,31.20
410.32,183.46,28.87,31.27
411.81,194.15,28.83,31.33
416.61,201.66,28.80,31.40
417.72,205.86,29.53,32.23
414.94,206.41,28.47,31.27
413.45,197.88,28.40,31.30
410.66,190.32,27.67,30.67
402.37,178.69,27.63,30.73
395.07,167.50,27.60,30.80
389.05,155.89,28.13,31.43
387.68,150.12,28.00,31.40
386.22,146.86,28.00,31.50
384.99,140.57,27.53,31.13
385.04,138.80,27.43,31.13
385.16,136.49,28.40,32.20
388.14,135.20,28.37,32.27
393.88,141.10,28.67,32.67
394.03,147.18,28.60,32.70
394.41,154.73,27.80,32.00
397.53,160.78,27.70,32.00
399.14,168.99,27.40,31.80
401.63,175.72,28.33,32.83
404.77,183.39,28.13,32.73
409.61,189.48,28.10,32.80
408.22,192.22,28.00,32.80
409.59,191.85,28.03,32.93
416.00,190.00,28.00,33.00
416.10,186.75,28.03,32.93
414.82,177.15,28.00,32.80
417.85,167.42,28.00,32.70
418.15,161.21,28.00,32.60
415.26,151.65,28.00,32.50
411.30,142.92,28.80,33.20
411.45,141.54,28.77,33.07
414.94,143.85,28.00,32.20
414.91,148.68,28.30,32.40
416.53,155.20,28.33,32.33
416.64,166.63,28.37,32.27
418.45,176.58,28.00,31.80
421.04,180.27,28.00,31.70
425.54,183.97,27.47,31.07
426.10,186.80,28.00,31.50
424.43,186.95,28.00,31.40
423.51,186.81,28.57,31.87
428.49,193.34,28.60,31.80
430.87,201.05,29.27,32.37
434.03,203.70,29.33,32.33
432.71,204.66,28.70,31.60
429.83,199.71,28.73,31.53
432.03,188.73,28.23,30.93
429.05,186.17,28.00,30.60
428.02,180.79,28.00,30.50
427.50,177.86,28.87,31.27
429.14,177.48,28.90,31.20
428.46,179.72,30.80,33.00
427.35,180.31,29.93,32.03
429.00,177.00,30.00,32.00
432.21,176.79,30.10,32.13
427.42,178.04,30.13,32.20
423.22,175.37,29.30,31.40
421.00,175.22,29.27,31.40
419.42,179.60,29.50,31.67
415.50,181.22,29.60,31.80
414.40,180.99,29.17,31.40
414.51,181.09,28.60,30.87
412.40,181.11,29.20,31.50
409.65,182.35,28.33,30.67
409.19,181.70,28.83,31.20
410.33,181.15,29.60,32.00
415.05,180.92,29.73,32.17
416.60,182.48,29.33,31.80
416.50,177.99,30.00,32.50
418.68,171.16,30.13,32.67
420.80,168.03,29.83,32.40
420.22,168.08,29.40,32.00
417.85,167.65,29.90,32.53
417.93,171.61,29.33,32.00
416.57,177.65,30.80,33.50
413.02,187.57,30.93,33.67
412.88,194.23,31.07,33.83
413.95,193.63,32.00,34.80
415.36,193.65,32.17,35.00
410.28,195.49,31.47,34.33
407.36,192.34,30.70,33.60
407.20,188.41,30.80,33.73
406.86,188.26,30.90,33.87
405.00,186.00,31.00,34.00
403.55,181.37,30.93,33.93
407.83,175.32,29.93,32.93
409.83,173.93,29.00,32.00
405.83,165.01,30.73,33.73
403.98,158.21,30.67,33.67
404.43,153.66,30.60,33.40
404.63,156.58,30.53,33.53
406.36,162.18,29.73,32.73
406.34,166.95,30.00,33.00
406.46,171.03,30.00,33.00
404.47,175.88,31.00,34.00
404.13,178.28,30.00,33.00
405.42,177.06,29.57,32.57
406.87,175.27,30.00,33.00
