250.00, 1.00,231.00,360.00
249.68, 1.16,229.30,358.87
248.71, 0.66,227.60,357.73
238.54,-9.18,226.30,357.30
239.01,-6.10,220.40,350.33
237.90,-5.00,219.67,350.67
201.03,14.89,210.40,336.40
213.65,11.66,220.03,353.70
213.91,20.16,211.87,342.53
202.22,29.71,211.80,343.90
204.96,45.42,203.33,333.00
195.82,50.07,205.53,336.80
195.94,50.41,203.00,335.40
197.22,53.23,198.17,329.03
201.46,46.15,198.20,331.67
198.08,36.83,202.00,340.00
196.70,35.80,201.80,341.33
198.19,29.36,195.87,333.07
197.94,26.30,193.40,330.40
206.12,23.31,188.77,323.47
214.39,11.55,189.67,326.33
222.22, 8.09,191.60,332.50
226.25,11.73,186.40,324.47
230.02, 7.11,191.03,332.93
228.24, 8.76,196.20,345.00
233.00, 4.05,200.67,354.33
242.30, 3.44,200.33,355.47
253.21, 6.67,196.80,351.00
262.92, 2.48,200.27,358.60
272.40, 1.62,199.77,359.53
282.00, 1.00,199.00,360.00
292.24, 1.79,196.37,358.43
301.86, 3.36,193.60,356.47
301.59,14.16,190.60,354.10
319.16,15.10,187.80,352.13
327.90, 6.91,185.50,351.17
334.51, 6.79,183.80,352.00
342.66, 5.01,181.73,352.07
338.87,11.44,180.60,354.40
368.74,65.66,177.00,353.00
376.53,52.96,177.00,355.33
379.32,51.97,170.07,345.67
381.74,41.22,170.20,349.20
378.87,43.11,167.80,348.30
369.78,45.55,166.80,350.20
371.63,41.67,166.00,353.00
367.32,35.70,166.47,360.00
370.95,37.18,161.60,352.07
372.43,34.94,159.40,351.60
379.01,32.69,157.20,351.13
376.96,32.78,153.00,346.00
380.89,31.70,149.50,343.20
378.13,29.46,147.33,342.73
363.64,21.03,149.93,354.63
362.91,24.27,143.80,343.20
359.34,19.81,143.33,347.17
354.40,11.04,145.60,359.07
351.55, 8.53,143.70,359.30
350.10, 9.29,139.00,353.00
345.85, 3.51,139.90,359.77
343.00, 1.00,138.00,360.00
342.57, 1.58,136.57,358.87
353.62, 8.89,130.33,344.27
353.22, 8.87,128.80,342.70
362.96, 4.36,124.80,335.53
361.16, 1.92,126.00,340.50
358.75,-2.49,128.40,349.40
358.24,-2.27,127.03,349.03
