215.00,110.00,103.00,74.00
214.99,109.96,103.00,73.87
217.40,104.23,106.73,76.53
220.01,106.19,101.20,72.70
215.03,104.71,105.00,74.60
214.15,100.01,106.67,76.17
215.14,101.14,104.60,74.00
217.43,102.81,99.93,70.77
217.05,101.47,100.60,71.27
216.90,101.36,100.80,71.30
214.75,99.92,105.00,74.00
215.07,100.25,104.27,73.17
212.74,99.64,105.40,74.20
212.62,99.67,105.27,73.97
214.03,99.23,106.07,74.67
214.02,99.22,106.00,74.50
213.94,101.75,106.07,73.93
219.13,102.28,104.40,73.00
218.99,102.33,104.60,73.00
218.22,102.07,106.07,73.63
223.19,102.44,105.00,73.00
222.66,102.45,106.00,73.10
227.67,102.82,104.87,72.47
228.28,103.23,103.60,71.77
227.40,102.47,107.00,73.40
231.71,102.89,105.67,72.67
231.57,102.91,105.93,72.73
231.43,102.93,106.20,72.80
231.28,102.96,106.47,72.87
231.14,102.98,106.73,72.93
231.00,103.00,107.00,73.00
231.03,103.06,106.90,72.97
231.06,103.13,106.80,72.93
231.19,103.29,106.50,72.70
226.29,102.82,108.33,73.73
227.77,104.23,104.17,71.00
227.84,105.30,104.00,70.80
227.74,108.72,104.17,70.93
226.18,107.61,107.27,73.27
226.14,107.65,107.30,73.30
226.11,107.70,107.33,73.33
225.45,107.42,108.63,74.00
225.45,107.48,108.60,74.00
225.45,107.53,108.57,74.00
225.45,107.59,108.53,74.00
225.45,107.65,108.50,74.00
225.45,107.70,108.47,74.00
225.45,107.76,108.43,74.00
225.85,108.02,107.60,73.60
226.46,108.37,106.37,73.00
223.81,108.60,105.67,72.67
223.43,108.39,106.10,73.20
223.38,108.51,105.87,73.07
222.57,108.25,107.17,73.70
221.55,108.36,107.00,73.60
222.13,108.80,105.83,72.83
222.10,108.84,105.87,72.87
222.08,108.88,105.90,72.90
222.05,108.92,105.93,72.93
222.03,108.96,105.97,72.97
222.00,109.00,106.00,73.00
221.98,109.03,105.93,73.03
221.95,109.06,105.87,73.07
221.93,109.10,105.80,73.10
221.90,109.13,105.73,73.13
221.05,108.74,107.33,74.00
220.25,107.99,108.80,75.60
220.30,108.07,108.60,75.53
216.96,108.15,108.40,75.47
217.86,107.61,106.80,74.00
221.02,107.51,106.67,74.00
218.18,107.42,106.53,74.00
220.77,107.52,105.60,73.60
221.37,107.22,106.27,74.00
221.49,104.72,106.13,74.00
223.62,106.02,102.00,71.50
223.74,103.81,101.87,71.47
222.86,102.95,103.73,73.00
223.58,103.46,102.40,71.80
220.40,102.77,103.47,73.00
220.72,101.68,102.67,72.00
220.36,98.25,103.20,73.00
220.34,98.16,103.07,73.00
219.04,97.96,103.40,73.23
217.25,97.70,103.60,73.60
216.71,97.42,104.67,74.00
216.90,97.40,104.27,73.87
216.93,97.30,104.20,73.90
216.95,97.20,104.13,73.93
216.98,97.10,104.07,73.97
217.00,97.00,104.00,74.00
216.92,97.00,103.97,73.97
212.79,97.07,103.80,73.80
213.26,97.45,102.10,73.00
212.29,97.00,103.87,73.87
212.21,97.00,103.83,73.83
208.81,97.21,103.40,73.40
208.98,98.04,101.17,71.70
207.80,97.11,103.33,73.53
205.34,99.11,102.10,72.20
204.11,99.35,101.67,72.00
204.93,102.58,99.83,71.10
204.15,102.23,101.20,71.80
202.87,101.34,103.57,73.57
201.86,100.88,105.40,74.47
201.71,103.11,105.50,74.50
199.50,105.30,105.60,74.53
199.94,105.50,104.83,74.13
200.90,106.16,103.00,72.80
200.87,106.11,103.17,72.90
200.84,106.06,103.33,73.00
200.11,105.66,104.90,73.80
199.31,104.86,106.60,75.40
199.21,107.41,106.90,75.60
199.91,108.22,105.60,74.20
196.08,108.27,105.83,74.33
195.87,108.88,106.07,74.47
196.35,109.09,104.90,74.00
196.23,109.06,104.93,74.00
196.12,109.03,104.97,74.00
196.00,109.00,105.00,74.00
196.10,109.11,104.87,73.77
195.93,109.16,104.87,73.67
195.80,109.19,105.00,73.60
194.86,108.82,106.73,74.33
190.15,108.07,108.33,75.83
191.10,108.98,106.60,74.00
192.22,109.56,104.53,72.83
191.20,109.64,104.47,72.67
191.48,110.02,103.80,71.90
190.12,109.80,105.00,72.33
189.83,109.48,105.33,72.97
188.34,109.46,105.80,73.00
188.09,110.32,103.00,71.27
186.72,109.45,105.80,73.00
187.64,114.65,104.00,71.50
187.16,114.46,105.00,71.87
187.19,114.53,105.00,71.73
186.81,114.40,105.80,72.00
186.87,114.48,105.73,71.83
186.93,114.57,105.67,71.67
187.68,115.00,104.20,70.80
188.77,115.97,102.07,68.87
186.03,113.90,107.60,73.00
190.56,119.36,105.80,71.00
192.18,119.79,104.33,70.17
191.88,119.61,105.00,70.53
191.91,120.67,105.00,70.40
191.94,120.78,105.00,70.27
192.00,120.91,104.93,70.10
192.00,121.00,105.00,70.00
192.03,120.97,105.00,70.13
192.06,120.94,105.00,70.27
192.80,121.22,103.60,69.80
193.60,122.45,102.07,68.33
194.33,126.26,100.67,67.83
190.99,124.33,107.40,72.20
191.46,124.63,106.53,71.70
187.10,124.64,106.47,71.80
188.57,125.34,103.60,70.50
188.56,125.32,103.67,70.67
188.29,125.16,104.27,71.10
188.96,125.46,103.00,70.60
188.55,125.23,103.87,71.17
188.55,125.21,103.93,71.33
188.55,125.18,104.00,71.50
188.54,125.15,104.07,71.67
189.10,125.41,103.00,71.27
188.73,122.57,103.80,71.80
188.80,122.43,103.73,71.90
188.86,120.83,103.67,72.00
189.22,120.99,103.00,71.80
189.25,117.76,103.00,71.93
189.28,117.60,103.00,72.07
189.11,116.69,103.40,72.40
189.34,116.74,103.00,72.33
190.24,117.56,101.27,70.73
190.30,117.55,101.20,70.80
187.63,115.73,106.60,74.47
193.03,116.10,104.87,73.77
193.00,116.00,105.00,74.00
193.08,116.00,104.83,73.93
197.20,115.91,104.93,74.07
196.60,115.41,106.70,75.00
197.65,115.88,104.60,74.00
197.69,115.67,104.50,74.00
197.74,115.61,104.40,74.00
196.78,115.04,106.30,75.00
196.83,111.67,106.20,75.00
197.57,112.10,104.70,74.30
197.25,111.84,105.33,75.00
197.96,112.42,103.90,74.00
195.85,112.31,104.60,74.40
193.99,112.79,103.17,73.60
193.90,112.78,103.33,73.80
193.31,112.26,104.50,75.00
192.78,112.04,105.53,75.60
192.76,112.08,105.57,75.70
192.73,112.11,105.60,75.80
192.71,112.15,105.63,75.90
192.68,112.18,105.67,76.00
192.65,112.22,105.70,76.10
191.90,111.88,107.20,76.93
193.86,112.40,105.30,76.07
198.31,113.42,103.40,74.20
198.26,113.44,103.50,74.33
198.94,113.76,102.13,73.87
198.06,113.81,103.90,74.80
198.04,117.89,103.93,74.87
198.02,117.95,103.97,74.93
198.00,118.00,104.00,75.00
197.92,118.08,104.10,74.97
198.84,118.66,102.20,73.93
198.86,118.78,102.10,73.80
199.68,123.46,100.40,72.00
197.93,122.13,103.83,74.50
197.92,122.09,103.80,74.40
197.44,121.83,104.70,74.77
197.36,122.96,104.80,74.73
198.28,123.55,102.90,73.70
198.20,123.63,103.00,73.67
197.48,126.23,104.37,74.27
196.84,125.88,105.60,74.80
196.82,125.85,105.57,74.70
196.34,125.59,106.47,75.07
195.30,124.54,108.50,77.00
195.25,124.49,108.53,76.93
194.64,124.16,109.70,77.43
194.56,126.90,109.80,77.40
194.84,127.36,109.17,76.63
193.89,127.75,108.00,76.00
192.35,129.13,104.90,73.40
192.66,129.27,104.20,73.27
192.58,129.36,104.30,73.23
192.50,130.33,104.40,73.20
191.42,129.77,106.50,74.17
191.20,129.65,106.87,74.27
191.05,129.51,107.10,74.40
191.97,129.98,105.20,73.33
191.98,129.99,105.10,73.17
192.00,130.00,105.00,73.00
192.06,130.02,105.03,73.07
192.12,130.05,105.07,73.13
193.18,130.57,103.10,72.20
193.37,130.66,102.87,72.13
192.57,130.61,103.17,72.33
193.57,130.74,102.80,72.20
192.64,130.78,102.77,72.23
192.59,130.82,102.73,72.27
192.54,130.86,102.70,72.30
192.49,130.90,102.67,72.33
192.07,130.75,103.37,72.73
193.75,130.77,103.40,72.80
194.25,131.01,102.57,72.43
197.15,131.59,101.47,71.40
195.57,130.59,104.50,73.50
195.46,130.60,104.60,73.60
197.89,130.61,104.70,73.70
197.93,130.61,104.80,73.80
197.97,130.62,104.90,73.90
198.34,130.96,104.33,73.33
198.34,130.93,104.50,73.50
198.35,130.90,104.67,73.67
198.35,130.88,104.83,73.83
197.55,130.05,106.60,75.60
200.02,131.65,101.83,72.50
197.90,132.83,98.67,70.27
196.93,128.65,100.50,71.20
195.95,127.63,102.33,73.07
195.01,126.93,104.10,74.00
195.00,127.00,104.00,74.00
195.05,127.02,104.17,73.97
194.16,122.09,106.20,74.87
195.14,122.58,104.50,73.90
196.06,123.04,102.93,73.00
196.07,123.04,103.17,73.00
195.69,122.95,104.20,73.20
195.80,122.01,104.23,73.07
199.15,118.70,104.27,72.93
197.41,117.58,107.70,75.20
200.55,118.86,104.33,72.67
199.06,118.93,104.37,72.53
196.39,117.26,104.40,72.40
195.93,114.36,105.57,72.83
197.15,112.95,103.40,71.60
196.73,110.42,104.50,72.00
197.31,110.73,103.60,71.40
197.40,108.32,103.70,71.30
197.48,106.49,103.80,71.20
198.19,106.88,102.63,70.47
199.31,105.11,100.67,68.33
198.02,104.00,103.50,70.30
194.48,103.85,103.27,70.33
193.79,103.42,104.77,70.93
188.44,102.86,106.80,71.80
188.49,102.80,106.83,71.67
189.41,103.18,105.13,70.67
184.10,102.12,107.10,71.60
185.32,102.85,104.80,70.20
180.94,102.91,104.97,70.13
181.00,103.00,105.00,70.00
177.82,103.03,104.27,68.67
175.30,103.02,103.73,67.40
176.36,103.91,101.10,65.20
175.90,103.90,100.07,63.67
179.02,103.14,100.83,63.17
180.19,102.74,99.60,61.60
179.90,102.32,100.23,60.97
183.63,100.12,100.73,61.00
184.68,104.15,99.20,58.40
181.73,99.84,100.33,58.67
181.28,100.91,100.03,56.70
184.23,100.41,98.20,54.60
185.12,100.25,98.93,53.97
185.10,99.69,98.47,52.73
188.03,99.11,96.50,51.00
187.47,97.84,93.80,49.20
186.76,98.93,90.53,46.33
172.30,97.26,91.40,45.80
172.60,97.90,89.07,43.67
173.54,96.90,89.00,42.33
176.70,96.77,88.40,41.10
177.61,95.61,90.00,40.60
177.75,94.52,94.73,41.87
180.74,93.65,95.00,41.00
183.99,93.67,97.67,40.33
183.16,93.46,99.27,40.13
185.79,89.90,100.80,39.90
184.25,90.00,103.00,39.13
182.56,89.62,104.93,39.03
185.00,90.00,105.00,38.00
188.41,89.87,104.83,38.97
187.40,89.28,106.53,40.87
186.45,88.72,108.10,42.70
185.57,88.62,109.53,43.60
184.34,88.11,111.67,45.33
185.61,88.43,108.80,45.40
185.63,88.34,108.43,46.30
185.65,88.24,108.07,47.20
185.37,88.00,108.30,48.40
185.36,87.89,108.00,49.33
185.35,87.78,107.70,50.27
184.93,87.27,108.20,52.00
184.89,87.12,107.97,53.00
184.04,86.71,109.33,54.53
183.55,86.33,110.00,56.00
183.05,85.96,110.67,57.47
183.05,85.83,110.33,58.43
184.26,86.60,107.60,57.60
181.60,85.12,107.13,58.47
182.56,85.51,105.00,58.67
183.30,85.87,103.30,58.90
183.38,82.85,102.93,59.80
182.69,82.36,104.10,61.47
182.73,82.24,103.80,62.40
182.78,82.11,103.50,63.33
181.96,81.12,104.93,66.00
181.97,80.97,104.70,67.00
181.04,80.35,106.33,68.93
180.97,80.16,106.27,70.00
181.00,80.00,106.00,71.00
181.05,79.91,105.97,70.23
181.10,79.82,105.93,69.47
181.16,79.73,105.90,68.70
175.01,78.34,109.33,70.53
179.72,79.14,107.50,68.00
176.10,79.07,107.40,67.20
176.45,79.11,106.83,66.17
177.06,79.29,105.73,64.87
177.14,79.20,105.70,64.10
173.04,79.11,105.67,63.33
173.14,79.02,105.63,62.57
173.24,78.93,105.60,61.80
173.35,78.85,105.57,61.03
172.17,78.99,104.60,59.80
169.44,78.67,105.50,59.50
170.10,78.85,104.40,58.20
168.08,78.21,106.57,58.53
166.36,78.10,106.60,57.80
165.11,80.92,104.63,56.07
165.49,81.28,104.00,54.67
165.81,82.67,103.50,53.70
166.53,82.87,102.20,52.33
163.27,82.37,103.23,52.37
163.23,82.27,103.20,51.60
160.81,81.33,106.50,52.50
161.85,85.09,104.60,50.67
161.99,85.12,104.50,49.90
162.06,85.11,104.53,49.20
162.03,85.06,104.77,48.60
162.00,85.00,105.00,48.00
162.14,84.91,104.83,48.40
162.28,84.82,104.67,48.80
162.43,84.73,104.50,49.20
162.57,84.63,104.33,49.60
161.88,84.13,105.83,50.83
158.19,84.05,105.60,51.20
158.13,83.86,105.83,51.80
154.38,83.77,105.67,52.20
154.51,83.68,105.50,52.60
153.97,83.25,106.67,53.67
149.51,82.86,107.70,54.67
149.70,81.18,107.40,55.00
145.00,78.41,108.80,55.90
141.57,78.40,107.73,56.13
142.73,74.82,105.50,55.50
142.96,75.00,104.20,55.33
137.65,70.19,107.03,57.23
139.24,70.81,104.00,56.20
136.83,70.72,103.83,56.60
133.88,69.78,107.00,58.67
134.30,69.82,106.30,58.80
135.11,74.14,104.80,58.53
135.00,73.92,105.17,59.20
135.95,74.24,103.40,58.80
131.27,74.40,104.83,60.00
132.15,78.10,103.20,59.67
132.46,78.10,102.70,59.90
131.71,77.83,104.33,61.20
132.79,82.04,102.30,60.67
133.00,82.00,102.00,61.00
132.58,82.02,102.45,61.17
129.57,86.61,100.69,60.21
127.86,85.95,104.00,61.79
126.94,85.68,105.72,62.59
127.75,89.65,104.00,61.66
127.07,89.36,105.24,62.21
127.40,90.60,104.48,61.76
129.16,91.25,102.55,60.72
129.56,94.32,101.86,60.31
128.85,95.40,103.38,61.00
129.21,95.73,102.76,60.62
129.65,96.09,102.00,60.17
131.15,96.93,100.21,58.76
128.37,98.80,102.14,59.62
127.36,98.14,103.93,60.93
126.85,99.30,103.79,60.79
127.84,100.22,101.66,59.07
125.42,100.37,101.52,58.90
125.63,100.69,100.69,58.38
125.45,100.82,100.62,58.24
124.82,100.37,101.45,59.28
124.58,100.45,101.52,59.24
124.12,100.42,102.00,59.41
123.08,100.10,103.66,60.17
121.97,99.75,105.45,61.00
121.69,99.81,105.59,61.00
125.28,99.88,105.72,61.00
125.14,99.94,105.86,61.00
125.00,100.00,106.00,61.00
124.94,99.92,106.03,61.00
124.87,99.84,106.07,61.00
124.81,99.76,106.10,61.00
124.74,99.68,106.13,61.00
123.84,95.70,107.83,61.83
123.01,95.38,109.40,62.60
123.25,95.59,108.83,62.30
123.28,94.61,108.67,62.20
123.32,94.59,108.50,62.10
124.02,94.90,107.00,61.33
122.16,94.67,107.63,61.63
121.59,94.41,108.40,62.00
123.23,94.34,108.43,62.00
125.39,94.23,108.60,62.07
133.29,93.69,109.50,63.00
140.71,93.68,109.33,62.87
146.42,94.10,108.30,61.87
149.90,94.56,106.20,60.80
145.64,94.39,106.63,61.00
141.23,94.15,107.33,61.33
133.74,92.82,107.50,61.40
135.08,93.58,104.73,60.00
139.85,90.90,103.23,59.23
151.88,90.74,103.60,59.40
164.05,90.70,103.50,59.33
166.40,90.16,105.40,60.27
166.54,89.75,105.10,60.10
157.36,86.03,105.07,60.07
147.26,80.29,106.97,61.00
142.00,72.00,107.00,61.00
137.72,63.78,107.20,61.27
139.47,60.72,103.67,59.67
135.53,49.65,111.50,63.70
131.10,35.18,111.67,63.93
127.07,13.45,111.00,63.67
122.52,-4.88,111.40,64.20
122.45,-13.69,111.47,64.40
138.35,-13.44,115.07,66.60
159.25,-2.97,113.10,65.40
174.09, 9.85,112.00,65.00
169.24,16.27,113.03,66.03
147.49,18.58,114.20,67.00
134.24,17.62,116.97,68.80
126.61,16.45,118.80,69.93
127.84,17.60,117.00,69.00
131.75,21.75,119.13,70.00
127.93,22.45,118.07,69.93
124.61,19.70,119.40,70.80
117.85,18.24,123.03,73.13
117.95,19.43,120.33,71.67
109.79,19.67,120.80,72.10
104.68,21.01,117.60,70.33
101.85,22.07,116.37,69.13
102.19,23.42,115.80,69.00
112.11,25.59,114.83,68.67
118.75,26.04,112.73,68.20
125.79,27.15,110.60,66.40
126.07,27.30,110.60,66.53
131.08,27.90,108.80,65.77
131.00,28.00,109.00,66.00
130.91,27.94,109.10,66.00
