125.00,61.00,196.00,114.00
124.83,60.97,197.63,113.90
118.07,61.33,199.60,113.93
118.05,61.50,201.40,113.90
117.11,61.67,203.20,113.87
112.79,62.67,201.67,112.17
114.79,63.80,199.40,110.20
113.11,63.93,201.30,110.23
108.84,65.17,201.00,108.07
110.12,65.95,200.20,106.80
107.62,66.00,202.33,107.00
107.20,66.05,204.47,107.20
102.64,66.10,206.60,107.40
102.45,66.15,208.73,107.60
102.25,66.20,210.87,107.80
98.61,66.25,213.00,108.00
98.19,66.30,215.13,108.20
97.77,66.35,217.27,108.40
97.95,66.80,218.20,107.80
94.95,66.82,220.43,108.07
94.71,66.83,222.67,108.33
96.21,67.55,221.40,107.20
91.00,67.60,223.47,107.40
90.61,67.65,225.53,107.60
90.22,67.70,227.60,107.80
88.69,67.75,229.67,108.00
88.53,67.80,231.73,108.20
88.37,67.85,233.80,108.40
81.78,67.90,235.87,108.60
81.39,67.95,237.93,108.80
81.00,68.00,240.00,109.00
80.58,68.03,240.17,109.03
80.15,68.06,240.33,109.07
73.53,68.09,240.50,109.10
73.33,68.12,240.67,109.13
73.14,68.15,240.83,109.17
72.95,68.18,241.00,109.20
71.15,68.20,241.17,109.23
71.39,68.50,240.00,108.73
66.98,68.86,238.50,108.10
68.45,69.63,235.33,106.67
68.57,67.27,234.87,106.43
68.70,67.20,234.40,106.20
64.76,66.70,236.10,106.83
63.64,66.13,237.67,107.60
57.43,65.00,242.50,109.50
58.64,65.47,239.87,108.20
53.47,64.73,242.17,109.30
47.96,63.60,247.00,111.20
47.94,63.47,246.83,111.10
49.58,64.00,243.33,109.67
44.82,63.90,243.00,109.50
42.81,63.80,242.67,109.33
44.79,64.47,238.50,107.63
37.42,63.60,242.00,109.00
36.10,63.50,241.67,108.83
33.99,62.53,245.67,110.40
33.96,62.40,245.50,110.30
27.51,61.81,245.33,110.20
27.25,61.90,245.17,110.10
27.00,62.00,245.00,110.00
27.89,61.95,244.00,110.03
28.32,61.90,243.00,110.07
20.54,60.95,246.50,111.90
21.18,60.73,246.00,112.27
22.07,60.67,245.00,112.33
22.96,60.60,244.00,112.40
24.43,60.88,241.83,111.77
23.56,60.87,240.67,111.73
21.80,59.70,244.50,114.00
17.95,59.67,243.33,114.00
18.19,59.27,243.63,114.73
19.10,59.20,242.60,114.80
21.42,59.70,238.73,113.73
22.24,59.60,237.87,113.87
23.06,59.50,237.00,114.00
22.72,58.93,238.47,115.07
14.52,57.65,241.87,117.57
15.44,57.60,240.80,117.60
16.37,57.55,239.73,117.63
12.70,57.50,238.67,117.67
11.33,57.45,237.60,117.70
12.25,57.40,236.53,117.73
13.17,57.35,235.47,117.77
 8.82,58.10,231.20,116.20
 7.72,57.08,234.17,118.17
 3.92,58.07,228.80,116.13
 5.16,58.20,227.10,115.80
 6.06,58.13,226.07,115.87
 0.32,58.07,225.03,115.93
 1.00,58.00,224.00,116.00
-4.96,57.83,223.27,116.17
-4.04,57.66,222.53,116.33
-2.92,57.59,221.40,116.30
-8.82,57.45,220.53,116.40
-7.83,57.31,219.67,116.50
-8.45,56.38,222.00,118.20
