406.00,178.00,235.00,129.00
404.27,177.80,236.00,130.80
402.33,177.51,237.40,132.80
402.50,178.41,234.60,132.40
398.36,177.51,237.60,135.60
403.44,177.02,239.50,138.00
400.43,175.32,245.40,142.80
397.59,173.72,250.97,147.40
392.64,170.96,260.73,154.33
395.00,165.89,255.90,153.00
391.05,164.07,263.67,158.67
387.09,162.41,271.47,164.00
382.11,158.07,272.60,166.00
383.84,163.86,268.30,165.13
382.93,159.29,269.27,166.27
382.14,164.40,270.00,168.00
386.01,164.91,270.87,169.00
379.21,167.80,262.40,165.23
384.14,169.12,258.60,164.60
380.84,169.33,259.63,166.20
377.71,167.77,264.00,171.33
374.41,166.54,268.70,175.80
384.35,167.51,267.40,175.87
386.45,170.45,261.43,172.00
387.29,171.66,258.00,171.60
387.91,173.38,255.00,170.17
389.87,175.24,251.67,168.47
388.47,175.53,252.10,169.90
384.78,173.99,257.13,175.00
382.96,174.03,258.43,176.93
381.00,174.00,260.00,179.00
381.56,173.03,259.10,179.80
382.13,172.07,258.20,180.60
382.69,171.10,257.30,181.40
383.59,170.41,255.73,181.67
386.32,171.17,250.50,179.00
384.89,168.61,253.60,183.00
383.62,166.18,256.37,186.73
386.19,166.81,251.47,184.33
385.08,164.51,253.90,187.80
384.15,162.35,256.00,191.00
385.63,162.12,253.27,190.33
382.98,152.79,258.80,195.20
383.81,152.36,257.37,195.63
380.17,153.46,255.60,195.80
374.28,146.79,256.50,198.50
383.31,148.43,248.27,193.93
382.50,146.95,249.47,195.63
384.13,146.63,245.80,195.00
385.37,146.39,242.90,194.20
383.94,144.02,245.33,197.67
385.84,144.32,241.10,195.80
386.08,143.29,240.20,196.60
386.32,142.25,239.30,197.40
382.51,139.61,242.40,201.40
383.43,138.85,240.83,201.67
386.01,139.41,235.93,199.27
386.51,138.31,235.20,200.20
387.17,137.30,234.13,200.93
387.59,136.15,233.57,201.97
388.00,135.00,233.00,203.00
387.35,135.36,233.83,202.90
386.87,135.86,234.33,202.53
386.30,136.29,235.00,202.30
385.74,136.73,235.67,202.07
385.17,137.16,236.33,201.83
387.10,139.59,232.00,197.60
386.54,140.02,232.67,197.37
388.11,142.45,229.07,193.13
