307.00,74.00,148.00,287.00
307.19,74.02,147.83,286.87
318.43,70.33,142.07,276.47
319.57,72.86,139.40,271.30
318.01,70.00,142.13,276.93
315.30,65.26,147.17,286.33
315.19,65.28,147.00,286.20
315.09,65.30,146.83,286.07
314.98,65.32,146.67,285.93
313.37,62.34,149.50,291.80
312.26,60.36,151.33,295.67
313.00,65.46,149.47,292.13
313.34,72.13,148.40,290.20
313.13,71.95,148.43,290.47
312.92,71.78,148.47,290.73
313.46,73.11,147.00,288.00
313.30,73.03,146.93,288.07
313.14,72.96,146.87,288.13
312.38,71.69,148.00,290.60
312.28,71.71,147.83,290.47
312.17,71.74,147.67,290.33
312.06,71.76,147.50,290.20
313.05,73.99,145.13,285.67
319.03,72.52,146.47,288.53
319.17,72.44,146.40,288.60
319.31,72.37,146.33,288.67
319.45,72.30,146.27,288.73
319.58,72.22,146.20,288.80
319.62,71.95,146.33,289.27
319.81,71.97,146.17,289.13
320.00,72.00,146.00,289.00
319.80,72.36,146.27,288.83
319.59,72.72,146.53,288.67
319.39,73.08,146.80,288.50
319.18,73.44,147.07,288.33
326.51,73.79,147.33,288.17
326.63,71.75,150.00,292.80
326.48,72.21,150.17,292.43
326.73,73.47,149.53,290.47
328.13,76.88,146.60,284.20
329.02,79.42,144.67,279.67
328.32,78.95,145.93,281.17
326.62,72.69,149.20,287.00
327.27,74.45,147.77,283.43
328.52,72.43,145.13,278.00
328.27,72.70,145.50,278.00
328.02,72.97,145.87,278.00
327.77,73.24,146.23,278.00
328.41,75.01,144.80,275.00
328.21,75.36,145.07,274.83
328.01,75.71,145.33,274.67
328.86,80.46,143.50,271.00
329.41,82.13,142.27,267.60
328.21,86.88,144.53,271.50
328.11,87.40,144.60,271.00
328.01,87.92,144.67,270.50
327.90,88.43,144.73,270.00
326.45,86.70,147.50,274.00
326.30,87.13,147.67,273.67
326.20,87.65,147.73,273.17
326.00,88.00,148.00,273.00
326.18,88.00,147.90,273.20
326.37,88.00,147.80,273.40
326.70,88.25,147.40,273.10
328.23,90.50,144.60,268.80
329.64,90.09,145.00,269.83
337.16,88.22,145.00,270.20
336.49,86.50,146.60,273.23
336.73,86.29,146.40,273.27
336.96,86.07,146.20,273.30
337.19,85.86,146.00,273.33
337.42,85.64,145.80,273.37
337.66,85.43,145.60,273.40
337.89,85.22,145.40,273.43
338.12,85.00,145.20,273.47
335.43,87.29,142.00,268.50
332.51,94.75,139.33,262.53
332.72,94.83,139.17,262.57
333.54,95.91,137.80,260.60
333.70,99.09,137.73,260.80
333.20,96.80,139.00,265.00
333.33,96.40,139.00,265.40
333.06,95.34,139.80,267.13
333.24,95.03,139.70,267.37
331.02,90.72,144.40,275.60
332.35,90.86,142.00,272.00
332.08,82.36,142.80,273.87
330.81,79.64,145.60,278.90
329.64,76.63,148.20,284.53
329.82,76.31,148.10,284.77
330.00,76.00,148.00,285.00
329.98,75.77,147.77,285.43
329.96,75.53,147.53,285.87
328.58,72.60,150.00,291.70
327.41,72.46,149.67,291.93
325.89,69.83,151.83,297.17
318.28,69.80,151.40,297.20
318.37,69.76,150.97,297.23
324.18,67.90,152.73,300.93
326.70,67.95,152.20,300.80
326.83,68.00,151.67,300.67
327.90,69.63,149.23,297.37
328.88,71.39,147.00,293.80
328.90,71.26,146.67,294.03
328.93,71.13,146.33,294.27
