 1.00,47.00,128.00,104.00
 3.50,41.76,131.73,104.13
 1.78,42.75,132.33,102.27
 2.13,36.81,139.20,104.40
 1.42,38.27,139.67,102.53
 4.07,38.34,141.00,100.67
 2.40,34.07,144.60,100.80
 3.99,27.86,147.63,101.53
 2.51,27.98,151.93,102.00
 5.85,29.74,152.50,99.20
 9.93,27.14,154.00,98.00
10.19,27.57,157.60,98.20
15.45,29.40,156.80,95.60
13.74,26.81,157.43,95.13
19.50,28.58,155.67,92.13
20.34,28.92,158.50,92.00
21.55,29.32,160.13,91.73
23.31,29.03,166.43,92.87
21.12,28.33,172.60,94.80
20.05,27.37,181.33,97.27
19.28,26.21,184.00,96.67
19.69,28.29,180.50,93.40
25.43,29.57,179.93,91.73
22.24,29.23,186.13,93.30
25.34,29.82,189.00,93.00
25.12,31.19,188.67,91.17
16.65,29.71,202.93,96.27
13.80,29.68,206.90,96.90
19.96,30.66,206.07,95.53
20.84,32.76,201.80,91.90
18.00,33.00,205.00,92.00
18.84,32.90,204.10,92.34
19.06,32.72,203.48,92.83
22.49,33.69,198.41,91.03
23.32,33.59,197.55,91.38
18.14,35.49,193.38,90.07
-13.39,46.48,193.28,90.90
14.20,41.39,185.86,88.62
28.27,34.05,186.24,89.69
28.96,38.72,185.90,90.28
28.96,38.20,186.93,91.55
29.57,37.98,186.72,92.21
27.25,37.77,186.52,92.86
27.41,37.45,186.72,93.72
23.27,37.05,188.31,94.76
21.47,37.16,185.76,94.76
21.91,37.34,185.41,94.62
20.83,36.25,188.10,97.03
20.72,35.77,188.86,98.21
13.07,35.06,190.59,99.86
13.32,34.59,190.66,101.03
11.51,38.97,194.83,103.93
 9.85,37.89,198.72,106.69
 8.26,37.61,199.45,107.86
 8.91,37.57,199.21,108.55
 6.42,39.25,192.07,105.79
 6.95,32.68,191.55,106.34
 5.11,31.52,194.76,108.76
 0.48,32.23,190.52,107.45
 1.00,32.00,190.00,108.00
 4.35,32.22,186.20,107.57
-1.20,31.51,186.13,109.00
 2.09,31.87,182.10,108.30
 6.80,33.02,174.67,106.00
 4.99,32.44,167.67,104.17
 4.09,30.88,170.80,107.40
 0.37,30.93,167.40,107.43
 3.62,29.72,163.87,107.60
-1.13,29.09,162.90,108.70
 0.40,23.42,160.00,109.67
 4.72,23.61,150.77,106.17
 0.36,19.70,146.40,105.20
-3.79,17.55,145.03,106.10
-7.44,17.74,142.93,105.93
-7.12,17.32,141.00,107.00
-9.27,18.39,135.07,105.07
-6.88,19.02,128.23,104.03
-7.21,16.73,125.60,103.40
-10.07,13.70,123.27,103.77
-5.71, 8.99,118.00,101.67
 3.26,-1.91,114.30,100.20
 7.94,-9.39,108.13,97.40
 3.22,-12.48,103.70,97.43
 1.19,-13.33,101.20,99.00
 1.99,-7.99,96.00,95.33
 0.49,-4.76,93.33,97.93
 4.96,-6.85,87.30,94.90
 2.77,-4.31,85.73,97.87
 1.64,-3.67,82.13,97.60
 1.00, 1.00,78.00,97.00
-1.94, 5.10,76.72,96.31
-5.80, 8.25,77.31,97.48
-10.30, 6.50,78.55,100.21
-13.71,11.33,75.48,97.97
-15.12,17.54,71.62,93.55
-13.45,22.68,68.76,91.28
-14.91,26.15,66.79,89.62
-14.26,26.53,65.62,89.14
-12.01,27.07,62.69,86.90
-11.59,26.97,61.34,85.93
-9.76,29.16,61.38,87.72
-9.08,29.66,61.59,88.10
-7.78,29.28,60.55,87.86
-6.23,29.38,59.03,86.66
-4.45,32.75,57.03,85.93
-5.17,33.58,56.55,86.69
-5.67,34.92,55.59,86.48
-6.40,31.37,54.76,85.41
-5.16,27.57,53.69,85.10
-4.58,25.92,53.93,87.41
-5.25,26.33,52.10,85.59
-5.38,23.49,51.45,85.62
-4.34,22.73,50.86,85.93
-2.94,22.46,49.55,85.28
-4.19,22.18,48.24,84.62
-3.36,18.69,46.93,83.97
-1.34,19.53,44.48,81.17
-0.40,21.34,44.21,82.52
 1.00,21.00,43.00,82.00
-0.53,17.88,44.50,82.87
-2.12,17.77,46.13,83.87
-3.79,17.55,47.90,85.10
-5.38,14.07,49.53,86.13
-4.93,12.88,52.33,89.17
-3.45,12.81,54.80,91.00
-4.85,11.73,55.97,91.53
-3.06, 8.37,58.27,93.93
-4.83, 8.38,60.30,94.60
-7.10, 4.62,63.33,98.33
-5.92, 1.59,63.60,97.27
-6.58, 0.91,63.20,95.60
