126.00,194.00,40.00,90.00
126.10,194.10,39.77,89.87
127.13,195.61,37.67,86.93
129.44,194.31,39.30,89.60
129.55,193.69,39.80,90.93
133.55,196.77,37.00,84.83
136.15,195.73,37.60,87.00
136.86,195.85,37.37,86.83
139.72,195.24,37.87,88.13
140.57,196.44,36.20,85.80
140.36,197.26,36.67,86.33
143.96,198.01,35.43,84.80
143.49,195.30,36.40,86.40
143.72,197.44,35.97,85.83
144.89,195.06,36.27,87.20
145.13,196.84,36.00,87.00
149.04,195.49,34.27,83.80
150.30,194.80,35.03,85.17
151.53,195.08,34.40,84.60
151.82,195.19,34.20,84.37
151.77,196.42,34.67,85.67
152.55,197.49,33.50,83.70
154.64,197.93,33.33,83.00
154.86,197.64,33.17,83.77
157.93,198.70,33.00,83.00
159.05,199.52,32.00,81.33
159.62,200.41,30.93,79.53
159.48,200.47,30.70,79.40
160.39,199.27,29.53,76.47
162.16,196.98,31.17,81.03
165.00,197.00,31.00,81.00
165.04,194.29,31.03,81.17
165.23,196.79,31.13,81.47
167.85,196.79,31.10,81.50
165.15,194.35,31.13,81.67
168.19,194.56,30.50,80.50
169.32,194.32,30.60,81.00
168.60,193.93,30.93,81.80
170.21,193.00,31.80,83.67
170.86,192.54,32.20,84.60
167.59,191.35,33.00,87.00
166.97,190.58,33.73,88.57
166.85,190.27,34.00,89.20
169.89,189.92,33.87,89.90
167.17,190.78,33.40,88.20
168.69,190.39,33.50,89.00
167.34,191.03,33.07,87.73
167.09,190.49,33.57,88.83
167.18,190.62,33.40,88.60
167.39,191.29,33.00,87.27
167.39,190.44,33.00,88.00
164.46,190.38,33.00,88.10
163.85,190.58,32.73,87.67
160.88,192.88,33.00,87.53
161.37,193.73,32.20,86.00
161.48,192.40,33.17,88.83
161.93,194.15,32.27,86.27
161.56,195.48,33.00,88.70
164.27,196.11,33.07,88.00
164.87,199.89,32.07,86.07
165.00,200.00,32.00,86.00
164.59,199.61,32.33,86.60
163.71,198.28,33.60,89.07
166.32,198.83,33.00,87.80
163.48,198.70,33.07,87.87
162.53,200.75,33.33,88.33
158.02,199.53,34.40,90.40
157.55,199.14,34.63,90.80
157.45,199.49,34.13,89.73
156.96,199.07,34.40,90.20
156.31,199.17,35.00,91.33
152.85,201.32,35.93,93.13
152.65,200.00,35.80,92.80
152.56,200.17,35.47,92.07
148.51,201.80,35.27,91.60
146.49,202.10,36.00,92.50
146.13,198.34,36.33,93.60
141.07,198.12,36.53,93.93
134.86,198.03,36.60,94.00
134.72,198.18,36.43,93.60
129.54,194.71,37.67,96.00
125.79,196.40,38.30,97.20
126.25,196.08,38.60,97.73
129.11,195.54,39.13,98.73
129.15,196.55,38.60,97.80
131.18,197.40,40.50,101.50
131.21,197.85,40.07,100.53
130.91,197.94,40.30,100.90
131.54,199.29,38.67,97.53
130.30,197.21,40.77,101.63
130.00,197.00,41.00,102.00
129.98,197.14,41.30,101.77
130.00,197.35,41.53,101.40
133.48,201.40,41.00,99.50
139.92,200.53,42.20,101.07
139.63,203.74,42.83,101.50
138.57,201.91,45.00,105.00
143.42,202.90,44.33,102.83
147.67,203.17,44.40,102.13
147.53,204.30,44.70,101.90
147.05,206.20,45.67,103.00
152.87,203.97,45.93,102.70
156.51,206.88,45.60,101.20
155.97,206.34,46.47,102.10
156.71,204.95,48.20,104.73
158.43,204.98,48.50,104.50
158.67,209.72,47.80,102.27
161.82,209.19,48.67,103.17
165.57,213.52,48.40,101.80
164.31,214.20,48.07,100.30
160.05,216.38,48.67,100.67
153.19,222.17,47.90,98.30
149.39,223.13,48.40,98.47
149.73,223.17,47.83,96.50
146.12,219.09,49.60,99.20
145.69,218.84,48.83,96.83
142.64,219.18,48.93,96.20
140.77,213.09,51.90,101.30
141.15,214.10,51.33,99.33
142.02,212.36,49.77,95.37
142.00,209.00,50.00,95.00
138.63,209.39,50.07,94.53
139.77,211.65,48.27,90.33
142.25,206.64,50.20,93.60
138.22,205.30,52.00,96.60
138.58,207.19,50.67,93.17
139.33,206.86,50.80,92.80
141.81,203.29,51.93,94.43
139.75,204.19,51.07,92.07
135.99,203.79,51.90,93.10
134.89,200.22,52.33,93.33
132.09,195.88,53.47,94.97
128.61,196.20,53.60,94.60
125.47,197.08,53.17,93.10
122.27,197.84,52.87,91.87
118.18,198.09,53.50,92.50
110.89,197.94,54.13,93.13
111.16,198.42,54.13,92.50
111.40,196.74,54.20,92.00
109.29,196.77,54.53,92.03
105.94,199.72,54.33,91.00
105.26,200.64,53.90,89.50
105.28,200.62,54.40,89.87
105.45,200.90,54.60,89.63
105.62,201.19,54.80,89.40
105.29,200.89,56.00,90.33
105.33,204.04,56.47,90.60
105.98,205.36,55.70,89.30
106.64,206.60,54.93,87.13
111.28,203.58,54.93,86.50
115.00,204.00,55.00,86.00
115.58,203.96,54.77,86.17
116.63,204.85,53.60,84.47
119.91,203.07,55.10,88.10
120.88,203.82,54.07,86.67
124.02,202.95,54.67,88.50
124.50,202.94,54.40,88.60
124.97,202.92,54.13,88.70
125.44,202.91,53.87,88.80
126.26,201.16,52.90,87.50
122.85,199.42,53.33,89.00
119.99,199.67,52.80,88.57
120.64,200.00,52.20,88.00
120.88,199.52,52.40,89.03
121.83,200.45,51.20,87.27
122.27,200.37,51.00,87.50
119.87,201.36,49.73,85.60
120.14,200.92,49.90,86.57
120.33,199.30,50.20,87.80
117.40,201.29,49.30,86.63
116.09,201.61,48.33,86.00
118.25,200.88,49.10,87.50
115.92,202.53,49.60,89.13
115.87,206.74,48.63,87.83
115.47,205.68,50.20,91.60
115.95,208.48,50.00,91.83
116.43,211.97,49.80,92.07
117.36,212.88,48.70,90.50
118.33,213.85,47.53,88.80
118.84,213.93,47.27,88.90
116.00,214.00,47.00,89.00
115.75,214.14,46.80,88.97
115.21,213.27,47.60,90.93
121.97,214.31,46.50,89.10
121.35,213.67,47.07,90.60
121.14,214.01,46.83,90.17
120.52,214.04,47.40,91.60
120.70,217.55,46.37,90.30
120.62,218.11,45.87,89.40
117.63,220.97,46.30,90.60
119.95,218.33,47.00,91.33
119.84,218.99,46.07,90.43
118.25,220.52,44.60,87.80
120.27,224.26,43.97,87.27
123.52,223.64,43.20,86.07
126.45,223.78,43.00,86.00
125.96,223.65,43.33,86.47
122.45,224.05,42.60,85.87
122.36,224.39,42.20,85.40
122.02,224.22,42.30,85.93
121.54,223.79,42.67,87.00
119.63,223.70,42.70,87.40
118.33,223.80,42.67,87.40
118.36,224.17,42.10,86.87
118.26,226.86,41.80,86.60
121.85,228.36,40.33,84.00
121.73,226.09,40.07,83.80
121.10,225.29,40.80,85.60
124.30,229.52,39.60,83.53
128.00,229.75,39.30,83.27
128.00,227.00,39.00,83.00
127.89,219.88,38.97,83.07
127.82,216.57,38.87,82.93
124.81,213.32,38.70,82.70
124.29,206.28,38.73,82.87
124.53,201.26,37.83,81.17
124.92,200.75,37.80,81.60
130.63,200.29,38.00,81.93
133.58,199.94,38.00,82.07
133.39,199.58,38.00,82.20
132.03,199.06,38.33,82.67
132.85,197.34,38.27,83.37
133.58,195.15,38.20,83.40
136.34,192.32,38.13,82.57
139.68,195.52,37.53,81.47
141.20,198.32,37.00,81.00
144.02,194.11,36.47,80.00
144.62,191.22,37.87,82.43
147.83,192.14,37.80,82.40
